depth,measured,predicted
4051.5611,0.3034,0.3101
4052.1136,0.3062,0.3096
4051.1233,0.3183,0.3198
4055.3813,0.3286,0.3201
4051.8251,0.3261,0.3187
4054.6066,0.3147,0.3194
4051.9099,0.3188,0.3201
4051.1895,0.3258,0.3211
4053.9479,0.3267,0.3215
4053.1628,0.3220,0.3201
4053.6637,0.3097,0.3093
4053.7361,0.3078,0.3102
4054.0955,0.3162,0.3109
4052.5748,0.3154,0.2994
4055.5964,0.2992,0.3006
4055.6767,0.3048,0.3012
4055.6869,0.2968,0.2905
4056.2466,0.2948,0.3002
4054.7949,0.3075,0.3006
4056.3657,0.2899,0.2998
4054.6582,0.2938,0.2986
4056.5433,0.3053,0.3010
4055.6106,0.3101,0.2983
4054.3665,0.2988,0.3006
4055.9417,0.2977,0.3008
4057.6530,0.2927,0.3009
4056.9809,0.2986,0.3009
4056.5174,0.2967,0.2992
4054.0923,0.3004,0.3097
4055.2074,0.3146,0.3093
4055.6838,0.3152,0.3101
4055.6291,0.3138,0.3106
4057.8807,0.3043,0.3001
4057.2079,0.3007,0.2998
4054.7861,0.2997,0.3004
4057.7859,0.3034,0.2989
4056.6348,0.3021,0.3011
4056.4839,0.3025,0.3099
4060.0254,0.3085,0.3102
4056.0895,0.3186,0.3101
4056.5581,0.3048,0.3102
4060.0367,0.3061,0.3116
4057.1223,0.3019,0.3102
4059.1293,0.3095,0.3101
4059.3006,0.3041,0.3100
4058.5994,0.3058,0.3107
4057.0812,0.3103,0.3101
4056.8031,0.3148,0.3190
4059.3422,0.3140,0.3183
4057.5201,0.3215,0.3196
4058.8301,0.3124,0.3205
4057.2823,0.3168,0.3207
4059.4063,0.3178,0.3219
4058.7357,0.3082,0.3097
4059.9648,0.3056,0.3101
4059.4490,0.3054,0.3087
4057.8080,0.3019,0.3092
4059.4102,0.3163,0.3110
4058.2591,0.3131,0.3097
4058.6152,0.3102,0.3109
4060.5552,0.3253,0.3196
4058.9739,0.3134,0.3188
4061.0195,0.3156,0.3200
4060.0861,0.3299,0.3293
4058.1708,0.3377,0.3300
4061.5455,0.3220,0.3293
4059.9615,0.3245,0.3201
4058.5390,0.3111,0.3198
4059.5261,0.3191,0.3201
4060.8270,0.3142,0.3197
4059.0433,0.3194,0.3196
4059.5153,0.3181,0.3199
4061.2363,0.3210,0.3205
4062.1260,0.3216,0.3190
4060.9222,0.2939,0.3101
4062.8863,0.3144,0.3091
4059.9503,0.3076,0.3098
4060.3287,0.3100,0.3092
4061.4372,0.3134,0.3094
4059.9597,0.2878,0.2995
4062.7653,0.2948,0.2996
4063.8241,0.2889,0.2990
4062.6108,0.2991,0.2907
4061.7097,0.2938,0.2894
4061.6214,0.2896,0.2900
4059.7302,0.2945,0.2897
4061.4647,0.2906,0.2896
4063.4841,0.2811,0.2898
4064.1761,0.2894,0.2903
4062.2451,0.2818,0.2804
4064.7028,0.2834,0.2818
4063.5004,0.2810,0.2805
4062.5587,0.2914,0.2899
4063.9606,0.2930,0.2912
4064.0094,0.2886,0.2797
4064.7277,0.2835,0.2791
4062.1821,0.2823,0.2808
4064.9643,0.2795,0.2712
4061.9058,0.2703,0.2697
4065.9471,0.2747,0.2710
4066.1585,0.2689,0.2708
4065.4644,0.2771,0.2713
4062.8898,0.2581,0.2610
4065.5681,0.2693,0.2603
4062.8624,0.2700,0.2599
4064.1013,0.2495,0.2522
4066.5820,0.2499,0.2503
4064.8184,0.2549,0.2502
4063.0361,0.2657,0.2588
4062.8987,0.2622,0.2608
4065.5653,0.2779,0.2688
4066.9430,0.2726,0.2697
4065.0489,0.2665,0.2695
4062.7371,0.2750,0.2800
4064.3908,0.2787,0.2815
4065.9429,0.2757,0.2800
4066.4816,0.2849,0.2901
4065.8470,0.2848,0.2910
4065.0819,0.2838,0.2902
4065.9727,0.2878,0.2911
4066.8506,0.2885,0.2903
4067.3901,0.2861,0.2907
4066.1375,0.2877,0.2894
4066.6061,0.3060,0.3000
4066.1989,0.2963,0.2994
4067.9459,0.2991,0.3005
4067.2926,0.3142,0.3105
4067.5479,0.3132,0.3111
4065.4343,0.3047,0.3113
4067.8553,0.3083,0.3110
4067.2735,0.3082,0.3095
4067.9471,0.3111,0.3098
4066.1267,0.3178,0.3100
4066.3378,0.3084,0.3108
4067.3637,0.2945,0.2987
4068.6294,0.2910,0.2895
4067.9478,0.2954,0.2902
4067.0533,0.2769,0.2790
4066.9429,0.2745,0.2805
4068.2465,0.2760,0.2797
4068.1176,0.2784,0.2790
4069.8898,0.2753,0.2800
4070.6997,0.2927,0.2810
4066.2966,0.2769,0.2809
4066.4240,0.2808,0.2791
4068.6954,0.2950,0.2910
4066.2181,0.2779,0.2905
4070.7255,0.2940,0.3010
4068.1230,0.2995,0.3007
4067.1986,0.2864,0.2992
4070.4465,0.2913,0.2909
4070.8554,0.2817,0.2897
4069.0842,0.2902,0.2894
4071.4804,0.2901,0.2902
4070.9315,0.3070,0.2914
4069.8241,0.2909,0.2898
4068.9992,0.2880,0.2893
4070.0347,0.3006,0.2990
4072.0065,0.2947,0.3010
4071.5610,0.3001,0.3005
4071.8843,0.3093,0.3092
4073.1569,0.3027,0.3084
4071.9774,0.3103,0.3085
4071.2018,0.3245,0.3190
4071.3049,0.3240,0.3194
4072.4503,0.3257,0.3189
4069.9116,0.3184,0.3205
4072.9405,0.3280,0.3212
4073.2111,0.3071,0.3081
4069.5897,0.3128,0.3097
4074.0136,0.3085,0.3103
4071.0262,0.3102,0.3091
4070.3485,0.3085,0.3104
4072.4269,0.3102,0.3110
4070.4698,0.3146,0.3115
4070.5692,0.3099,0.3097
4073.5960,0.3155,0.3110
4074.1977,0.2972,0.3001
4072.7444,0.2903,0.2988
4070.7951,0.3053,0.3009
4074.8783,0.2989,0.3008
4074.9704,0.2991,0.2986
4071.9436,0.2892,0.2997
4072.3426,0.2975,0.3009
4071.9577,0.3033,0.2992
4075.6494,0.3027,0.3002
4073.3274,0.2957,0.3011
4074.6239,0.2927,0.2911
4075.1454,0.2803,0.2907
4072.0787,0.2760,0.2800
4072.2826,0.2765,0.2806
4074.5488,0.2754,0.2703
4074.6725,0.2675,0.2588
