well,target,removed_feature,model,n_features,features,r2_train,r2_test,elapsed_sec,formula
ZXX6,POIS,CNL,XGBoost,8,"['DTC', 'DTS', 'DEN', 'GR', 'LLD', 'LLS', 'RMSC', 'CAL']",0.9892,0.57,0.2,"XGB(n=300, depth=4, lr=0.05, reg)"
ZXX6,POIS,CNL,MLP_BP,8,"['DTC', 'DTS', 'DEN', 'GR', 'LLD', 'LLS', 'RMSC', 'CAL']",0.9711,-9985.9526,1.1,"MLP-BP(128,64,32, adaptive_lr, ES)"
ZXX6,SHMAX,CNL,Linear_single,8,"['DTC', 'DTS', 'DEN', 'GR', 'LLD', 'LLS', 'RMSC', 'CAL']",0.0218,0.0714,0.0,-0.01658 * LLD + 88.68
ZXX6,SHMAX,CNL,Linear_multi,8,"['DTC', 'DTS', 'DEN', 'GR', 'LLD', 'LLS', 'RMSC', 'CAL']",0.9011,-0.0291,0.0,linear_multi
ZXX6,SHMAX,CNL,RF,8,"['DTC', 'DTS', 'DEN', 'GR', 'LLD', 'LLS', 'RMSC', 'CAL']",0.9864,-0.0287,0.4,"RF(n=300, depth=10, leaf=5)"
ZXX6,SHMAX,CNL,XGBoost,8,"['DTC', 'DTS', 'DEN', 'GR', 'LLD', 'LLS', 'RMSC', 'CAL']",0.9942,-0.0289,0.3,"XGB(n=300, depth=4, lr=0.05, reg)"
ZXX6,SHMAX,CNL,MLP_BP,8,"['DTC', 'DTS', 'DEN', 'GR', 'LLD', 'LLS', 'RMSC', 'CAL']",0.964,-43.887,4.4,"MLP-BP(128,64,32, adaptive_lr, ES)"
ZXX7,YMOD,CNL,Linear_single,8,"['DTC', 'DTS', 'DEN', 'GR', 'LLD', 'LLS', 'RMSC', 'CAL']",0.9339,0.9072,0.0,-688.8 * DTS + 1.283e+05
ZXX7,YMOD,CNL,Linear_multi,8,"['DTC', 'DTS', 'DEN', 'GR', 'LLD', 'LLS', 'RMSC', 'CAL']",0.9952,-9.1715,0.0,linear_multi
ZXX7,YMOD,CNL,RF,8,"['DTC', 'DTS', 'DEN', 'GR', 'LLD', 'LLS', 'RMSC', 'CAL']",0.9981,0.9363,0.5,"RF(n=300, depth=10, leaf=5)"
ZXX7,YMOD,CNL,XGBoost,8,"['DTC', 'DTS', 'DEN', 'GR', 'LLD', 'LLS', 'RMSC', 'CAL']",0.9996,0.9295,0.2,"XGB(n=300, depth=4, lr=0.05, reg)"
ZXX7,YMOD,CNL,MLP_BP,8,"['DTC', 'DTS', 'DEN', 'GR', 'LLD', 'LLS', 'RMSC', 'CAL']",0.9956,-399.3859,3.8,"MLP-BP(128,64,32, adaptive_lr, ES)"
ZXX7,SMOD,CNL,Linear_single,8,"['DTC', 'DTS', 'DEN', 'GR', 'LLD', 'LLS', 'RMSC', 'CAL']",0.9428,0.9337,0.0,-0.281 * DTS + 51.59
ZXX7,SMOD,CNL,Linear_multi,8,"['DTC', 'DTS', 'DEN', 'GR', 'LLD', 'LLS', 'RMSC', 'CAL']",0.9948,-24.4562,0.0,linear_multi
ZXX7,SMOD,CNL,RF,8,"['DTC', 'DTS', 'DEN', 'GR', 'LLD', 'LLS', 'RMSC', 'CAL']",0.9987,0.9369,0.5,"RF(n=300, depth=10, leaf=5)"
ZXX7,SMOD,CNL,XGBoost,8,"['DTC', 'DTS', 'DEN', 'GR', 'LLD', 'LLS', 'RMSC', 'CAL']",0.9996,0.9631,0.2,"XGB(n=300, depth=4, lr=0.05, reg)"
ZXX7,SMOD,CNL,MLP_BP,8,"['DTC', 'DTS', 'DEN', 'GR', 'LLD', 'LLS', 'RMSC', 'CAL']",0.9989,-793.7289,1.8,"MLP-BP(128,64,32, adaptive_lr, ES)"
ZXX7,POIS,CNL,Linear_single,8,"['DTC', 'DTS', 'DEN', 'GR', 'LLD', 'LLS', 'RMSC', 'CAL']",0.9648,0.9083,0.0,0.3244 * RMSC + -0.3077
ZXX7,POIS,CNL,Linear_multi,8,"['DTC', 'DTS', 'DEN', 'GR', 'LLD', 'LLS', 'RMSC', 'CAL']",0.9713,-17.8399,0.0,linear_multi
ZXX7,POIS,CNL,RF,8,"['DTC', 'DTS', 'DEN', 'GR', 'LLD', 'LLS', 'RMSC', 'CAL']",0.9924,0.8941,0.5,"RF(n=300, depth=10, leaf=5)"
ZXX7,POIS,CNL,XGBoost,8,"['DTC', 'DTS', 'DEN', 'GR', 'LLD', 'LLS', 'RMSC', 'CAL']",0.9904,0.9072,0.2,"XGB(n=300, depth=4, lr=0.05, reg)"
ZXX7,POIS,CNL,MLP_BP,8,"['DTC', 'DTS', 'DEN', 'GR', 'LLD', 'LLS', 'RMSC', 'CAL']",0.9568,-3578.9543,2.1,"MLP-BP(128,64,32, adaptive_lr, ES)"
ZXX7,SHMAX,CNL,Linear_single,8,"['DTC', 'DTS', 'DEN', 'GR', 'LLD', 'LLS', 'RMSC', 'CAL']",0.0492,-0.1668,0.0,-0.05987 * LLD + -575.7
ZXX7,SHMAX,CNL,Linear_multi,8,"['DTC', 'DTS', 'DEN', 'GR', 'LLD', 'LLS', 'RMSC', 'CAL']",0.8821,-37423.6632,0.0,linear_multi
ZXX7,SHMAX,CNL,RF,8,"['DTC', 'DTS', 'DEN', 'GR', 'LLD', 'LLS', 'RMSC', 'CAL']",0.9911,-11.9959,0.4,"RF(n=300, depth=10, leaf=5)"
ZXX7,SHMAX,CNL,XGBoost,8,"['DTC', 'DTS', 'DEN', 'GR', 'LLD', 'LLS', 'RMSC', 'CAL']",1.0,-12.3526,0.2,"XGB(n=300, depth=4, lr=0.05, reg)"
ZXX7,SHMAX,CNL,MLP_BP,8,"['DTC', 'DTS', 'DEN', 'GR', 'LLD', 'LLS', 'RMSC', 'CAL']",0.9982,-63354.3453,4.1,"MLP-BP(128,64,32, adaptive_lr, ES)"
ZXX2,YMOD,LLD,Linear_single,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLS', 'RMSC', 'CAL']",0.6082,0.6993,0.0,-583.7 * DTC + 8.058e+04
ZXX2,YMOD,LLD,Linear_multi,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLS', 'RMSC', 'CAL']",0.8583,0.2616,0.0,linear_multi
ZXX2,YMOD,LLD,RF,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLS', 'RMSC', 'CAL']",0.9734,0.3662,0.4,"RF(n=300, depth=10, leaf=5)"
ZXX2,YMOD,LLD,XGBoost,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLS', 'RMSC', 'CAL']",0.9749,0.5751,0.2,"XGB(n=300, depth=4, lr=0.05, reg)"
ZXX2,YMOD,LLD,MLP_BP,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLS', 'RMSC', 'CAL']",0.8963,-504.5653,5.3,"MLP-BP(128,64,32, adaptive_lr, ES)"
ZXX2,SMOD,LLD,Linear_single,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLS', 'RMSC', 'CAL']",0.7701,0.5068,0.0,-0.1125 * DTS + 28.1
ZXX2,SMOD,LLD,Linear_multi,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLS', 'RMSC', 'CAL']",0.8726,0.0466,0.0,linear_multi
ZXX2,SMOD,LLD,RF,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLS', 'RMSC', 'CAL']",0.9779,0.2492,0.4,"RF(n=300, depth=10, leaf=5)"
ZXX2,SMOD,LLD,XGBoost,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLS', 'RMSC', 'CAL']",0.9758,0.2544,0.2,"XGB(n=300, depth=4, lr=0.05, reg)"
ZXX2,SMOD,LLD,MLP_BP,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLS', 'RMSC', 'CAL']",0.9807,-494.878,3.7,"MLP-BP(128,64,32, adaptive_lr, ES)"
ZXX2,POIS,LLD,Linear_single,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLS', 'RMSC', 'CAL']",0.9844,0.8928,0.0,0.3068 * RMSC + -0.2756
ZXX2,POIS,LLD,Linear_multi,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLS', 'RMSC', 'CAL']",0.9873,0.2285,0.0,linear_multi
ZXX2,POIS,LLD,RF,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLS', 'RMSC', 'CAL']",0.9998,0.8223,0.4,"RF(n=300, depth=10, leaf=5)"
ZXX2,POIS,LLD,XGBoost,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLS', 'RMSC', 'CAL']",0.998,0.774,0.2,"XGB(n=300, depth=4, lr=0.05, reg)"
ZXX2,POIS,LLD,MLP_BP,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLS', 'RMSC', 'CAL']",0.9953,-13286.1802,3.7,"MLP-BP(128,64,32, adaptive_lr, ES)"
ZXX2,SHMAX,LLD,Linear_single,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLS', 'RMSC', 'CAL']",0.6111,0.6782,0.0,-0.3944 * DTS + 170.8
ZXX2,SHMAX,LLD,Linear_multi,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLS', 'RMSC', 'CAL']",0.7577,-18.1997,0.0,linear_multi
ZXX2,SHMAX,LLD,RF,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLS', 'RMSC', 'CAL']",0.9488,0.1362,0.4,"RF(n=300, depth=10, leaf=5)"
ZXX2,SHMAX,LLD,XGBoost,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLS', 'RMSC', 'CAL']",0.9688,0.0478,0.2,"XGB(n=300, depth=4, lr=0.05, reg)"
ZXX2,SHMAX,LLD,MLP_BP,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLS', 'RMSC', 'CAL']",0.9648,-15498.2962,6.9,"MLP-BP(128,64,32, adaptive_lr, ES)"
ZXX3,YMOD,LLD,Linear_single,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLS', 'RMSC', 'CAL']",0.8398,0.9247,0.0,-1263 * DTC + 1.277e+05
ZXX3,YMOD,LLD,Linear_multi,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLS', 'RMSC', 'CAL']",0.9888,0.8782,0.0,linear_multi
ZXX3,YMOD,LLD,RF,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLS', 'RMSC', 'CAL']",0.9982,0.8182,0.5,"RF(n=300, depth=10, leaf=5)"
ZXX3,YMOD,LLD,XGBoost,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLS', 'RMSC', 'CAL']",0.9986,0.8025,0.2,"XGB(n=300, depth=4, lr=0.05, reg)"
ZXX3,YMOD,LLD,MLP_BP,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLS', 'RMSC', 'CAL']",0.9954,0.6965,5.0,"MLP-BP(128,64,32, adaptive_lr, ES)"
ZXX3,SMOD,LLD,Linear_single,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLS', 'RMSC', 'CAL']",0.9602,0.9044,0.0,-0.2509 * DTS + 47.41
ZXX3,SMOD,LLD,Linear_multi,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLS', 'RMSC', 'CAL']",0.9883,0.871,0.0,linear_multi
ZXX3,SMOD,LLD,RF,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLS', 'RMSC', 'CAL']",0.9985,0.8851,0.5,"RF(n=300, depth=10, leaf=5)"
ZXX3,SMOD,LLD,XGBoost,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLS', 'RMSC', 'CAL']",0.9988,0.8446,0.2,"XGB(n=300, depth=4, lr=0.05, reg)"
ZXX3,SMOD,LLD,MLP_BP,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLS', 'RMSC', 'CAL']",0.9982,0.4383,2.4,"MLP-BP(128,64,32, adaptive_lr, ES)"
ZXX3,POIS,LLD,Linear_single,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLS', 'RMSC', 'CAL']",0.9925,0.9571,0.0,0.3425 * RMSC + -0.3503
ZXX3,POIS,LLD,Linear_multi,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLS', 'RMSC', 'CAL']",0.9929,0.9585,0.0,linear_multi
ZXX3,POIS,LLD,RF,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLS', 'RMSC', 'CAL']",0.9992,0.9237,0.5,"RF(n=300, depth=10, leaf=5)"
ZXX3,POIS,LLD,XGBoost,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLS', 'RMSC', 'CAL']",0.9947,0.844,0.2,"XGB(n=300, depth=4, lr=0.05, reg)"
ZXX3,POIS,LLD,MLP_BP,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLS', 'RMSC', 'CAL']",0.9963,-3.6422,7.3,"MLP-BP(128,64,32, adaptive_lr, ES)"
ZXX3,SHMAX,LLD,Linear_single,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLS', 'RMSC', 'CAL']",0.2466,0.5545,0.0,45.26 * RMSC + 42.8
ZXX3,SHMAX,LLD,Linear_multi,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLS', 'RMSC', 'CAL']",0.3587,0.7361,0.0,linear_multi
ZXX3,SHMAX,LLD,RF,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLS', 'RMSC', 'CAL']",0.9132,0.2217,0.5,"RF(n=300, depth=10, leaf=5)"
ZXX3,SHMAX,LLD,XGBoost,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLS', 'RMSC', 'CAL']",0.8944,0.4064,0.2,"XGB(n=300, depth=4, lr=0.05, reg)"
ZXX3,SHMAX,LLD,MLP_BP,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLS', 'RMSC', 'CAL']",0.8029,-12.4459,6.9,"MLP-BP(128,64,32, adaptive_lr, ES)"
ZXX6,YMOD,LLD,Linear_single,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLS', 'RMSC', 'CAL']",0.9515,0.7806,0.0,-978.1 * DTC + 1.089e+05
ZXX6,YMOD,LLD,Linear_multi,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLS', 'RMSC', 'CAL']",0.9943,-0.7509,0.0,linear_multi
ZXX6,YMOD,LLD,RF,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLS', 'RMSC', 'CAL']",0.9943,-0.0964,0.4,"RF(n=300, depth=10, leaf=5)"
ZXX6,YMOD,LLD,XGBoost,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLS', 'RMSC', 'CAL']",0.999,0.0621,0.2,"XGB(n=300, depth=4, lr=0.05, reg)"
ZXX6,YMOD,LLD,MLP_BP,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLS', 'RMSC', 'CAL']",0.997,-6257.2908,4.2,"MLP-BP(128,64,32, adaptive_lr, ES)"
ZXX6,SMOD,LLD,Linear_single,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLS', 'RMSC', 'CAL']",0.8879,0.7748,0.0,-0.3773 * DTC + 43.57
ZXX6,SMOD,LLD,Linear_multi,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLS', 'RMSC', 'CAL']",0.9938,-2.8369,0.0,linear_multi
ZXX6,SMOD,LLD,RF,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLS', 'RMSC', 'CAL']",0.9942,-0.0426,0.4,"RF(n=300, depth=10, leaf=5)"
ZXX6,SMOD,LLD,XGBoost,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLS', 'RMSC', 'CAL']",0.9988,0.0382,0.2,"XGB(n=300, depth=4, lr=0.05, reg)"
ZXX6,SMOD,LLD,MLP_BP,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLS', 'RMSC', 'CAL']",0.9956,-22043.0587,1.5,"MLP-BP(128,64,32, adaptive_lr, ES)"
ZXX6,POIS,LLD,Linear_single,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLS', 'RMSC', 'CAL']",0.996,0.8803,0.0,0.4803 * RMSC + -0.5716
ZXX6,POIS,LLD,Linear_multi,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLS', 'RMSC', 'CAL']",0.9972,-1.9668,0.0,linear_multi
ZXX6,POIS,LLD,RF,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLS', 'RMSC', 'CAL']",0.998,0.6904,0.4,"RF(n=300, depth=10, leaf=5)"
ZXX6,POIS,LLD,XGBoost,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLS', 'RMSC', 'CAL']",0.9892,0.5699,0.2,"XGB(n=300, depth=4, lr=0.05, reg)"
ZXX6,POIS,LLD,MLP_BP,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLS', 'RMSC', 'CAL']",0.9494,-38587.3254,0.8,"MLP-BP(128,64,32, adaptive_lr, ES)"
ZXX6,SHMAX,LLD,Linear_single,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLS', 'RMSC', 'CAL']",0.0212,0.0695,0.0,-0.01801 * LLS + 88.67
ZXX6,SHMAX,LLD,Linear_multi,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLS', 'RMSC', 'CAL']",0.9192,-0.056,0.0,linear_multi
ZXX6,SHMAX,LLD,RF,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLS', 'RMSC', 'CAL']",0.9867,-0.0287,0.4,"RF(n=300, depth=10, leaf=5)"
ZXX6,SHMAX,LLD,XGBoost,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLS', 'RMSC', 'CAL']",0.9946,-0.0289,0.2,"XGB(n=300, depth=4, lr=0.05, reg)"
ZXX6,SHMAX,LLD,MLP_BP,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLS', 'RMSC', 'CAL']",0.9573,-46.9857,3.6,"MLP-BP(128,64,32, adaptive_lr, ES)"
ZXX7,YMOD,LLD,Linear_single,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLS', 'RMSC', 'CAL']",0.9339,0.9072,0.0,-688.8 * DTS + 1.283e+05
ZXX7,YMOD,LLD,Linear_multi,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLS', 'RMSC', 'CAL']",0.9952,-11.1076,0.0,linear_multi
ZXX7,YMOD,LLD,RF,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLS', 'RMSC', 'CAL']",0.998,0.9341,0.4,"RF(n=300, depth=10, leaf=5)"
ZXX7,YMOD,LLD,XGBoost,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLS', 'RMSC', 'CAL']",0.9996,0.9377,0.3,"XGB(n=300, depth=4, lr=0.05, reg)"
ZXX7,YMOD,LLD,MLP_BP,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLS', 'RMSC', 'CAL']",0.9972,-360.2846,3.0,"MLP-BP(128,64,32, adaptive_lr, ES)"
ZXX7,SMOD,LLD,Linear_single,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLS', 'RMSC', 'CAL']",0.9428,0.9337,0.0,-0.281 * DTS + 51.59
ZXX7,SMOD,LLD,Linear_multi,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLS', 'RMSC', 'CAL']",0.9949,-28.6552,0.0,linear_multi
ZXX7,SMOD,LLD,RF,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLS', 'RMSC', 'CAL']",0.9987,0.9389,0.4,"RF(n=300, depth=10, leaf=5)"
ZXX7,SMOD,LLD,XGBoost,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLS', 'RMSC', 'CAL']",0.9996,0.9546,0.2,"XGB(n=300, depth=4, lr=0.05, reg)"
ZXX7,SMOD,LLD,MLP_BP,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLS', 'RMSC', 'CAL']",0.9988,-725.6674,1.1,"MLP-BP(128,64,32, adaptive_lr, ES)"
ZXX7,POIS,LLD,Linear_single,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLS', 'RMSC', 'CAL']",0.9648,0.9083,0.0,0.3244 * RMSC + -0.3077
ZXX7,POIS,LLD,Linear_multi,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLS', 'RMSC', 'CAL']",0.9723,-19.0037,0.0,linear_multi
ZXX7,POIS,LLD,RF,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLS', 'RMSC', 'CAL']",0.9924,0.8947,0.4,"RF(n=300, depth=10, leaf=5)"
ZXX7,POIS,LLD,XGBoost,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLS', 'RMSC', 'CAL']",0.9907,0.9155,0.2,"XGB(n=300, depth=4, lr=0.05, reg)"
ZXX7,POIS,LLD,MLP_BP,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLS', 'RMSC', 'CAL']",0.9401,-4231.461,1.4,"MLP-BP(128,64,32, adaptive_lr, ES)"
ZXX7,SHMAX,LLD,Linear_single,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLS', 'RMSC', 'CAL']",0.5346,-0.2188,0.0,0.9787 * LLS + -235.1
ZXX7,SHMAX,LLD,Linear_multi,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLS', 'RMSC', 'CAL']",0.8896,-38139.9366,0.0,linear_multi
ZXX7,SHMAX,LLD,RF,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLS', 'RMSC', 'CAL']",0.991,-11.8598,0.4,"RF(n=300, depth=10, leaf=5)"
ZXX7,SHMAX,LLD,XGBoost,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLS', 'RMSC', 'CAL']",1.0,-12.6049,0.2,"XGB(n=300, depth=4, lr=0.05, reg)"
ZXX7,SHMAX,LLD,MLP_BP,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLS', 'RMSC', 'CAL']",0.9979,-40288.0645,4.5,"MLP-BP(128,64,32, adaptive_lr, ES)"
ZXX2,YMOD,LLS,Linear_single,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'RMSC', 'CAL']",0.6082,0.6993,0.0,-583.7 * DTC + 8.058e+04
ZXX2,YMOD,LLS,Linear_multi,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'RMSC', 'CAL']",0.8595,-0.5403,0.0,linear_multi
ZXX2,YMOD,LLS,RF,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'RMSC', 'CAL']",0.974,0.3802,0.4,"RF(n=300, depth=10, leaf=5)"
ZXX2,YMOD,LLS,XGBoost,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'RMSC', 'CAL']",0.9762,0.5809,0.2,"XGB(n=300, depth=4, lr=0.05, reg)"
ZXX2,YMOD,LLS,MLP_BP,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'RMSC', 'CAL']",0.9134,-352.3073,7.4,"MLP-BP(128,64,32, adaptive_lr, ES)"
ZXX2,SMOD,LLS,Linear_single,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'RMSC', 'CAL']",0.7701,0.5068,0.0,-0.1125 * DTS + 28.1
ZXX2,SMOD,LLS,Linear_multi,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'RMSC', 'CAL']",0.8735,-0.7362,0.0,linear_multi
ZXX2,SMOD,LLS,RF,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'RMSC', 'CAL']",0.9793,0.253,0.4,"RF(n=300, depth=10, leaf=5)"
ZXX2,SMOD,LLS,XGBoost,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'RMSC', 'CAL']",0.9773,0.3549,0.3,"XGB(n=300, depth=4, lr=0.05, reg)"
ZXX2,SMOD,LLS,MLP_BP,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'RMSC', 'CAL']",0.9782,-108.416,4.4,"MLP-BP(128,64,32, adaptive_lr, ES)"
ZXX2,POIS,LLS,Linear_single,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'RMSC', 'CAL']",0.9844,0.8928,0.0,0.3068 * RMSC + -0.2756
ZXX2,POIS,LLS,Linear_multi,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'RMSC', 'CAL']",0.9872,0.5888,0.0,linear_multi
ZXX2,POIS,LLS,RF,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'RMSC', 'CAL']",0.9998,0.822,0.4,"RF(n=300, depth=10, leaf=5)"
ZXX2,POIS,LLS,XGBoost,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'RMSC', 'CAL']",0.998,0.7743,0.2,"XGB(n=300, depth=4, lr=0.05, reg)"
ZXX2,POIS,LLS,MLP_BP,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'RMSC', 'CAL']",0.9947,-4134.5125,2.5,"MLP-BP(128,64,32, adaptive_lr, ES)"
ZXX2,SHMAX,LLS,Linear_single,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'RMSC', 'CAL']",0.6111,0.6782,0.0,-0.3944 * DTS + 170.8
ZXX2,SHMAX,LLS,Linear_multi,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'RMSC', 'CAL']",0.7969,-0.1109,0.0,linear_multi
ZXX2,SHMAX,LLS,RF,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'RMSC', 'CAL']",0.9484,0.1361,0.4,"RF(n=300, depth=10, leaf=5)"
ZXX2,SHMAX,LLS,XGBoost,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'RMSC', 'CAL']",0.9678,0.0789,0.2,"XGB(n=300, depth=4, lr=0.05, reg)"
ZXX2,SHMAX,LLS,MLP_BP,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'RMSC', 'CAL']",0.961,-3238.3094,5.9,"MLP-BP(128,64,32, adaptive_lr, ES)"
ZXX3,YMOD,LLS,Linear_single,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'RMSC', 'CAL']",0.8398,0.9247,0.0,-1263 * DTC + 1.277e+05
ZXX3,YMOD,LLS,Linear_multi,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'RMSC', 'CAL']",0.9888,0.8783,0.0,linear_multi
ZXX3,YMOD,LLS,RF,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'RMSC', 'CAL']",0.9982,0.8182,0.5,"RF(n=300, depth=10, leaf=5)"
ZXX3,YMOD,LLS,XGBoost,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'RMSC', 'CAL']",0.9986,0.801,0.2,"XGB(n=300, depth=4, lr=0.05, reg)"
ZXX3,YMOD,LLS,MLP_BP,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'RMSC', 'CAL']",0.9952,0.6917,4.3,"MLP-BP(128,64,32, adaptive_lr, ES)"
