depth,measured,predicted
3543.0112,0.2421,0.2399
3543.0053,0.2419,0.2409
3543.5318,0.2366,0.2396
3541.3202,0.2375,0.2411
3542.6475,0.2397,0.2395
3540.6543,0.2389,0.2397
3543.1496,0.2416,0.2390
3541.2896,0.2392,0.2410
3542.8415,0.2376,0.2389
3543.4940,0.2425,0.2405
3543.5519,0.2402,0.2408
3542.4032,0.2416,0.2404
3541.7524,0.2355,0.2420
3543.2711,0.2505,0.2511
3541.2863,0.2537,0.2508
3541.3600,0.2435,0.2497
3541.8852,0.2440,0.2491
3544.3063,0.2510,0.2490
3543.0975,0.2616,0.2500
3542.0427,0.2464,0.2511
3542.9790,0.2446,0.2493
3545.2279,0.2405,0.2515
3545.1558,0.2363,0.2398
3547.1052,0.2398,0.2388
3543.7839,0.2401,0.2392
3545.7616,0.2471,0.2495
3545.6542,0.2502,0.2502
3545.3519,0.2490,0.2499
3545.6821,0.2623,0.2505
3543.4151,0.2495,0.2508
3546.7196,0.2459,0.2501
3543.0754,0.2512,0.2501
3545.7005,0.2503,0.2501
3544.1490,0.2586,0.2509
3546.8911,0.2483,0.2500
3544.9715,0.2473,0.2489
3547.1627,0.2509,0.2510
3547.3587,0.2526,0.2500
3547.9943,0.2563,0.2495
3545.8695,0.2604,0.2601
3544.8158,0.2558,0.2585
3545.7769,0.2648,0.2600
3544.9837,0.2707,0.2589
3545.1432,0.2496,0.2590
3548.1932,0.2582,0.2610
3546.8948,0.2638,0.2616
3546.1976,0.2612,0.2605
3545.7613,0.2640,0.2598
3546.6639,0.2603,0.2615
3549.6468,0.2642,0.2594
3548.7172,0.2575,0.2600
3549.0664,0.2591,0.2498
3550.2715,0.2394,0.2401
3549.0419,0.2371,0.2408
3546.2692,0.2347,0.2410
3548.4070,0.2399,0.2379
3549.8037,0.2492,0.2411
3547.8975,0.2430,0.2401
3549.6903,0.2412,0.2398
3547.6899,0.2362,0.2395
3548.5218,0.2406,0.2398
3549.6798,0.2399,0.2393
3550.8019,0.2485,0.2401
3551.8555,0.2525,0.2495
3550.3917,0.2533,0.2495
3549.5040,0.2521,0.2506
3550.6160,0.2486,0.2498
3548.4751,0.2496,0.2509
3550.2365,0.2505,0.2510
3551.8733,0.2509,0.2496
3550.1003,0.2475,0.2484
3552.4739,0.2564,0.2480
3552.6466,0.2596,0.2600
3551.3688,0.2583,0.2605
3552.0349,0.2521,0.2505
3550.3542,0.2554,0.2501
3553.1855,0.2428,0.2480
3554.3111,0.2619,0.2508
3553.2683,0.2520,0.2511
3552.7445,0.2537,0.2504
3550.8723,0.2481,0.2505
3554.4124,0.2459,0.2502
3551.6182,0.2497,0.2519
3554.6857,0.2536,0.2507
3552.4969,0.2469,0.2508
3553.6339,0.2550,0.2505
3552.3196,0.2623,0.2498
3555.3532,0.2488,0.2505
3553.0827,0.2473,0.2507
3554.5600,0.2536,0.2503
3553.9085,0.2511,0.2502
3556.0396,0.2504,0.2507
3554.3473,0.2537,0.2495
3553.4230,0.2491,0.2505
3554.9265,0.2509,0.2507
3554.9482,0.2379,0.2494
3553.6959,0.2529,0.2505
3553.0753,0.2539,0.2499
3552.8805,0.2411,0.2505
3554.9648,0.2493,0.2500
3555.0515,0.2532,0.2501
3553.8660,0.2465,0.2510
3552.9113,0.2477,0.2483
3556.5497,0.2452,0.2511
3554.3031,0.2614,0.2504
3554.2760,0.2475,0.2497
3554.3454,0.2513,0.2488
3556.9760,0.2502,0.2500
3557.1088,0.2533,0.2490
3557.5638,0.2487,0.2507
3555.9472,0.2434,0.2505
3556.7999,0.2510,0.2496
3557.4763,0.2402,0.2506
3556.2389,0.2491,0.2500
3559.2322,0.2490,0.2496
3558.2397,0.2501,0.2506
3556.5446,0.2520,0.2509
3557.1010,0.2597,0.2491
3558.8317,0.2469,0.2503
3557.2640,0.2411,0.2496
3558.4139,0.2505,0.2501
3559.5624,0.2527,0.2600
3556.4581,0.2577,0.2620
3557.0534,0.2675,0.2586
3559.1616,0.2656,0.2587
3560.0877,0.2648,0.2598
3558.0219,0.2637,0.2604
3556.9057,0.2612,0.2602
3557.0240,0.2634,0.2605
3556.7032,0.2640,0.2605
3556.1532,0.2553,0.2601
3560.2539,0.2450,0.2598
3560.7393,0.2590,0.2594
3560.8403,0.2531,0.2614
3558.6965,0.2643,0.2617
3557.7848,0.2578,0.2609
3560.0683,0.2583,0.2603
3560.9634,0.2631,0.2598
3561.3966,0.2670,0.2604
3561.6201,0.2615,0.2605
3562.1774,0.2603,0.2703
3558.7895,0.2508,0.2693
3560.0332,0.2533,0.2704
3561.6899,0.2586,0.2707
3562.2268,0.2604,0.2710
3563.7426,0.2584,0.2686
3558.9047,0.2600,0.2589
3562.9306,0.2566,0.2594
3561.0935,0.2705,0.2593
3563.1911,0.2528,0.2495
3561.8293,0.2481,0.2512
3559.7241,0.2507,0.2512
3561.6609,0.2493,0.2496
3561.3429,0.2609,0.2507
3561.3413,0.2550,0.2510
3560.5786,0.2453,0.2504
3562.3803,0.2493,0.2496
3563.2199,0.2407,0.2405
3562.8370,0.2396,0.2393
3562.9130,0.2316,0.2396
3565.3024,0.2297,0.2416
3563.6503,0.2405,0.2389
3562.8810,0.2411,0.2392
3560.9352,0.2451,0.2393
3561.9618,0.2464,0.2405
3563.2028,0.2485,0.2405
3564.7801,0.2416,0.2398
3564.7763,0.2331,0.2399
3562.6802,0.2474,0.2496
3563.8816,0.2442,0.2502
3562.5682,0.2513,0.2499
3564.6739,0.2554,0.2498
3562.4622,0.2518,0.2515
3564.9187,0.2617,0.2612
3564.4920,0.2634,0.2621
3566.6641,0.2618,0.2586
3564.6686,0.2607,0.2517
3567.0190,0.2447,0.2503
3565.0472,0.2468,0.2504
3566.7299,0.2487,0.2496
3564.6329,0.2432,0.2486
3565.5370,0.2450,0.2496
3567.1070,0.2572,0.2508
3567.5985,0.2511,0.2508
3564.7220,0.2517,0.2490
3565.0083,0.2486,0.2500
3567.4751,0.2475,0.2515
3563.9031,0.2551,0.2507
3565.9375,0.2539,0.2488
3565.3223,0.2538,0.2486
3566.9481,0.2439,0.2492
3565.6333,0.2585,0.2487
3567.3644,0.2464,0.2502
3566.8628,0.2466,0.2499
3568.5344,0.2538,0.2499
3566.4136,0.2503,0.2503
3564.9690,0.2336,0.2491
3570.0911,0.2467,0.2503
3569.2665,0.2586,0.2604
3567.2257,0.2634,0.2591
3569.5471,0.2635,0.2598
3567.4226,0.2527,0.2583
3569.3416,0.2607,0.2606
3570.0734,0.2575,0.2592
3567.2566,0.2475,0.2501
3570.7649,0.2502,0.2489
3567.9198,0.2475,0.2503
3567.0621,0.2458,0.2500
3570.9474,0.2418,0.2515
3570.6843,0.2535,0.2502
3568.9528,0.2565,0.2510
3571.1800,0.2466,0.2490
3569.1940,0.2442,0.2505
3571.0855,0.2527,0.2502
3570.9367,0.2516,0.2501
3570.7989,0.2561,0.2598
3572.4917,0.2648,0.2622
3568.4193,0.2595,0.2604
3568.3288,0.2682,0.2591
