depth,measured,predicted
4094.5712,34837.5932,34005.7532
4097.5138,33915.3075,34251.1095
4093.8338,35736.1792,34157.5431
4094.8423,33439.2585,34123.3558
4095.4978,34477.9824,33993.9293
4097.5344,34058.4108,34098.3736
4096.5684,34746.2763,34155.9556
4094.6095,34286.3374,34158.8438
4098.2062,33612.3832,34247.6814
4097.8388,34015.8419,34047.1024
4097.0704,32846.4579,34045.6842
4097.3133,33478.7470,33864.8337
4095.9401,33487.4876,33853.0145
4095.1676,33196.2702,33622.2998
4097.5437,34303.7969,33698.7482
4098.8459,34295.7676,33837.8827
4094.7826,34210.1039,33896.4947
4098.9958,34492.5062,33762.2634
4097.7076,34056.0792,34103.5302
4098.2114,33952.4046,34054.1518
4096.9670,33633.9679,34252.0171
4095.8541,33935.1105,34150.1533
4096.5858,34657.5581,34285.3740
4097.9881,34135.0961,34379.0773
4096.7641,33542.6142,34446.0406
4096.5986,34682.9800,34559.5487
4098.7047,34711.5048,34619.7763
4096.7720,35046.6008,34805.6271
4097.1920,34460.1822,34809.6630
4096.0598,35332.5688,34896.7033
4098.6154,34955.7800,34926.2844
4099.1573,34843.3205,35026.0533
4096.8885,33583.3257,34794.8486
4099.4856,33961.8532,34786.1848
4099.5109,34773.9524,34545.8885
4100.0693,35203.2013,34412.7548
4098.2795,34109.6505,34275.4085
4100.8048,33875.5964,34330.0962
4099.1123,34486.9832,34210.1764
4097.8446,32809.1263,34249.1102
4098.9698,34108.5466,34177.1648
4098.0693,34440.4059,34512.4802
4099.7421,34404.0952,34558.9739
4099.0163,34152.5355,34810.4889
4100.8200,36238.0892,34859.6843
4099.8307,35215.5196,35281.1946
4099.7513,34920.5071,35302.8534
4102.2102,35457.1586,35554.2267
4101.5498,34847.3415,35400.4252
4100.9065,35508.8329,35318.4400
4100.9973,34995.8659,35203.4340
4100.1194,35398.0474,35142.2179
4099.5079,36471.2782,34945.7685
4102.0089,35464.5659,34644.5878
4100.0903,35682.1580,34613.0244
4101.9045,34665.5133,34593.2569
4100.3171,35490.4846,34565.2838
4102.0054,35946.2267,34228.9908
4100.6882,35149.6524,34149.6623
4101.3504,35410.2101,34450.2548
4102.3089,35325.9577,34386.3645
4102.6779,35370.7815,34477.7980
4102.7240,35319.3480,34772.2733
4104.9036,35512.6563,34836.2760
4100.8745,34666.0705,35294.4028
4099.2228,37248.9504,35569.1935
